Tipo Titulo;Vencimento do Titulo;Mes Estoque;PU;Quantidade;Valor Estoque
Tesouro IPCA+ com Juros Semestrais;15/05/2015;11/2003;1030,866363;446,00;459766,39
Tesouro IGPM+ com Juros Semestrais;01/01/2031;11/2003;1925,027187;10441,00;20099208,85
Tesouro IGPM+ com Juros Semestrais;01/04/2021;11/2003;1103,102723;5311,40;5859019,80
Tesouro IPCA+ com Juros Semestrais;15/05/2009;11/2003;1151,348045;1758,80;2024990,94
Tesouro IPCA+ com Juros Semestrais;15/08/2006;11/2003;1271,941219;2651,20;3372170,55
Tesouro IGPM+ com Juros Semestrais;01/04/2008;11/2003;1393,647727;7330,00;10215437,84
Tesouro IGPM+ com Juros Semestrais;01/07/2005;11/2003;1532,621897;2412,20;3696990,54
Tesouro IGPM+ com Juros Semestrais;01/12/2005;11/2003;1521,787012;33001,20;50220797,53
Tesouro Selic;16/02/2005;11/2003;1817,346909;9256,20;16821726,46
Tesouro IGPM+ com Juros Semestrais;01/03/2011;11/2003;1302,416839;5313,20;6920001,15
Tesouro Selic;18/06/2008;11/2003;1793,428064;426,80;765435,09
Tesouro Selic;21/01/2004;11/2003;1833,167313;8045,20;14748197,67
Tesouro Selic;18/01/2006;11/2003;1800,571560;3758,60;6767628,26
Tesouro Selic;17/01/2007;11/2003;1763,663529;11925,40;21032393,04
Tesouro IPCA+ com Juros Semestrais;15/08/2024;11/2003;942,832855;2529,60;2384989,98
Tesouro Prefixado;07/01/2004;11/2003;978,958019;21786,60;21328166,78
Tesouro Prefixado;01/04/2004;11/2003;941,805143;17164,20;16165331,82
Tesouro Prefixado;01/07/2004;11/2003;893,019576;18964,00;16935223,23
Tesouro Prefixado;01/10/2004;11/2003;860,614243;18024,00;15511711,11
Tesouro Prefixado;04/01/2005;11/2003;830,593850;14434,60;11989289,98
Tesouro Prefixado;01/07/2005;11/2003;774,320819;2734,00;2116993,11
Tesouro IGPM+ com Juros Semestrais;01/07/2005;01/2002;1044,704326;136,40;142497,67
Tesouro IGPM+ com Juros Semestrais;01/03/2011;01/2002;916,033039;35,00;32061,15
Tesouro Selic;21/01/2004;01/2002;1279,074674;110,80;141721,47
Tesouro Selic;18/01/2006;01/2002;1268,946801;5,20;6598,52
Tesouro Selic;16/02/2005;01/2002;1274,236605;43,00;54792,17
Tesouro Selic;17/01/2007;01/2002;1261,825668;86,00;108517,00
Tesouro IGPM+ com Juros Semestrais;01/04/2008;09/2002;1095,655277;678,40;743292,54
Tesouro IGPM+ com Juros Semestrais;01/07/2005;09/2002;1183,137493;3038,80;3595318,21
Tesouro IGPM+ com Juros Semestrais;01/03/2011;09/2002;986,593234;547,40;540061,13
Tesouro Prefixado;02/10/2002;09/2002;998,517350;4423,20;4416641,94
Tesouro Prefixado;06/11/2002;09/2002;981,843405;3171,00;3113425,43
Tesouro Prefixado;04/12/2002;09/2002;968,978876;2708,60;2624576,18
Tesouro Prefixado;08/01/2003;09/2002;947,998893;3529,80;3346246,49
Tesouro Prefixado;02/04/2003;09/2002;911,680485;12203,00;11125236,95
Tesouro Prefixado;07/01/2004;09/2002;787,028065;3051,40;2401537,43
Tesouro Selic;21/01/2004;09/2002;1410,062566;1317,20;1857334,41
Tesouro Selic;18/01/2006;09/2002;1357,353788;263,00;356984,04
Tesouro IGPM+ com Juros Semestrais;01/07/2017;09/2002;888,461263;84,60;75163,82
Tesouro IGPM+ com Juros Semestrais;01/01/2031;09/2002;1483,977471;2723,40;4041464,24
Tesouro IGPM+ com Juros Semestrais;01/04/2021;09/2002;861,518122;379,40;326859,97
Tesouro Selic;16/02/2005;09/2002;1393,604231;869,00;1211042,07
Tesouro Selic;17/01/2007;09/2002;1367,922291;491,60;672470,59
Tesouro Prefixado;04/09/2002;08/2002;998,595566;823,40;822243,58
Tesouro Prefixado;02/10/2002;08/2002;983,810384;4859,00;4780334,65
Tesouro Prefixado;06/11/2002;08/2002;968,765167;2513,80;2435281,87
Tesouro Prefixado;04/12/2002;08/2002;955,793404;2765,60;2643342,23
Tesouro Prefixado;08/01/2003;08/2002;936,159550;679,60;636214,03
Tesouro Prefixado;02/04/2003;08/2002;898,502356;12415,00;11154906,74
Tesouro Prefixado;07/01/2004;08/2002;775,375240;3210,80;2489574,82
Tesouro IGPM+ com Juros Semestrais;01/07/2017;08/2002;846,719134;8,00;6773,75
Tesouro IGPM+ com Juros Semestrais;01/01/2031;08/2002;1435,689534;1877,80;2695937,80
Tesouro IGPM+ com Juros Semestrais;01/04/2021;08/2002;832,880078;243,00;202389,85
Tesouro IGPM+ com Juros Semestrais;01/04/2008;08/2002;1059,623045;545,20;577706,48
Tesouro IGPM+ com Juros Semestrais;01/07/2005;08/2002;1145,842549;2175,60;2492895,05
Tesouro IGPM+ com Juros Semestrais;01/03/2011;08/2002;992,865220;510,60;506956,98
Tesouro Selic;21/01/2004;08/2002;1391,409682;1223,80;1702807,16
Tesouro Selic;18/01/2006;08/2002;1339,275527;247,20;331068,91
Tesouro Selic;16/02/2005;08/2002;1374,291285;870,80;1196732,85
Tesouro Selic;17/01/2007;08/2002;1355,972898;496,80;673647,33
Tesouro Prefixado;05/06/2002;01/2002;943,330261;480,40;453175,85
Tesouro Prefixado;07/08/2002;01/2002;913,274167;1162,90;1062046,52
Tesouro Prefixado;04/09/2002;01/2002;899,810233;68,40;61547,01
Tesouro Prefixado;02/04/2003;01/2002;800,485380;2980,50;2385846,67
Tesouro Prefixado;01/01/2006;10/2005;971,059992;92305,00;89633692,53
Tesouro Prefixado;01/04/2006;10/2005;929,838130;65200,00;60625446,09
Tesouro Prefixado;01/07/2006;10/2005;893,218925;69599,00;62167143,94
Tesouro Prefixado;01/10/2006;10/2005;857,805745;34481,80;29578686,13
Tesouro Prefixado;01/01/2007;10/2005;824,077536;28961,20;23866274,33
Tesouro Prefixado;01/04/2007;10/2005;793,360775;1938,80;1538167,87
Tesouro Prefixado;01/07/2007;10/2005;764,033259;18755,00;14329443,76
Tesouro Prefixado;01/01/2008;10/2005;706,828497;18703,60;13220237,47
Tesouro IPCA+ com Juros Semestrais;15/05/2045;10/2005;1096,138258;4157,00;4556646,73
Tesouro IGPM+ com Juros Semestrais;01/07/2017;10/2005;1525,115249;10045,20;15320087,70
Tesouro IPCA+ com Juros Semestrais;15/05/2015;10/2005;1317,718619;2332,80;3073973,99
Tesouro IGPM+ com Juros Semestrais;01/01/2031;10/2005;2396,628709;15108,60;36209704,51
Tesouro IGPM+ com Juros Semestrais;01/04/2021;10/2005;1436,361354;13006,20;18681603,04
Tesouro IPCA+ com Juros Semestrais;15/08/2024;10/2005;1165,388734;6026,60;7023331,74
Tesouro IPCA+;15/05/2015;10/2005;701,127236;1534,60;1075949,85
Tesouro IPCA+;15/08/2024;10/2005;318,238473;6764,60;2152755,97
Tesouro IPCA+ com Juros Semestrais;15/05/2009;10/2005;1443,009402;5317,40;7673058,19
Tesouro IPCA+ com Juros Semestrais;15/08/2006;10/2005;1527,844142;13265,00;20266852,54
Tesouro IPCA+ com Juros Semestrais;15/05/2007;10/2005;1469,060656;5563,80;8173559,68
Tesouro IPCA+ com Juros Semestrais;15/08/2008;10/2005;1372,743054;795,40;1091879,82
Tesouro IGPM+ com Juros Semestrais;01/04/2008;10/2005;1718,439840;11775,20;20234972,80
Tesouro IGPM+ com Juros Semestrais;01/12/2006;10/2005;1844,860406;127,20;234666,24
Tesouro IGPM+ com Juros Semestrais;01/12/2005;10/2005;1855,588350;40386,20;74940162,23
Tesouro Prefixado com Juros Semestrais;01/01/2008;10/2005;908,309998;32866,80;29853243,03
Tesouro IGPM+ com Juros Semestrais;01/03/2011;10/2005;1645,430249;22157,80;36459114,36
Tesouro Selic;18/06/2008;10/2005;2483,708383;21015,40;52196125,15
Tesouro Selic;18/01/2006;10/2005;2499,669193;12645,60;31609816,74
Tesouro Selic;18/03/2009;10/2005;2475,428115;20934,00;51820612,15
Tesouro Selic;17/01/2007;10/2005;2483,519385;30049,60;74628764,10
Tesouro Prefixado;01/10/2005;09/2005;999,300124;57148,40;57108403,20
Tesouro Prefixado;01/01/2006;09/2005;957,887026;94874,00;90878573,72
Tesouro Prefixado;01/04/2006;09/2005;916,912945;52848,80;48457748,82
Tesouro Prefixado;01/07/2006;09/2005;880,895634;60364,80;53175088,77
Tesouro Prefixado;01/10/2006;09/2005;846,205641;25923,80;21936865,79
Tesouro Prefixado;01/01/2007;09/2005;812,398797;20729,00;16840214,66
Tesouro Prefixado;01/07/2007;09/2005;754,257924;16084,00;12131484,44
Tesouro Prefixado;01/01/2008;09/2005;696,785235;12098,60;8430125,84
Tesouro IPCA+ com Juros Semestrais;15/05/2045;09/2005;1082,742827;3923,00;4247600,10
Tesouro IGPM+ com Juros Semestrais;01/07/2017;09/2005;1506,641284;10194,00;15358701,24
Tesouro IPCA+ com Juros Semestrais;15/05/2015;09/2005;1301,593253;2311,40;3008502,64
Tesouro IGPM+ com Juros Semestrais;01/01/2031;09/2005;2365,910521;15333,80;36278398,74
Tesouro IGPM+ com Juros Semestrais;01/04/2021;09/2005;1472,250243;13596,80;20017892,10
Tesouro IPCA+ com Juros Semestrais;15/08/2024;09/2005;1150,995127;6241,20;7183590,78
Tesouro IPCA+;15/05/2015;09/2005;690,565621;860,00;593886,43
Tesouro IPCA+;15/08/2024;09/2005;314,221140;5361,40;1684665,22
Tesouro IPCA+ com Juros Semestrais;15/05/2009;09/2005;1429,958692;4929,00;7048266,39
Tesouro IPCA+ com Juros Semestrais;15/08/2006;09/2005;1508,086143;13579,20;20478603,35
Tesouro IPCA+ com Juros Semestrais;15/05/2007;09/2005;1448,003090;3731,60;5403368,33
Tesouro IPCA+ com Juros Semestrais;15/08/2008;09/2005;1353,864391;395,40;535317,98
Tesouro IGPM+ com Juros Semestrais;01/04/2008;09/2005;1750,584717;12468,40;21826990,48
Tesouro IGPM+ com Juros Semestrais;01/03/2011;09/2005;1625,522711;23022,20;37423108,95
Tesouro IGPM+ com Juros Semestrais;01/12/2005;09/2005;1832,153535;40947,40;75021923,64
Tesouro Prefixado com Juros Semestrais;01/01/2008;09/2005;896,557181;31914,40;28613084,48
Tesouro Selic;18/06/2008;09/2005;2448,516894;19486,60;47713269,31
Tesouro IGPM+ com Juros Semestrais;01/12/2006;09/2005;1824,803093;127,20;232114,95
Tesouro Selic;18/01/2006;09/2005;2464,412424;12916,20;31830843,74
Tesouro Selic;18/03/2009;09/2005;2440,867743;18031,00;44011286,28
Tesouro Selic;17/01/2007;09/2005;2447,942436;30661,20;75056852,62
Tesouro IGPM+ com Juros Semestrais;01/01/2031;01/2002;1397,796544;128,20;179197,51
Tesouro IGPM+ com Juros Semestrais;01/04/2021;01/2002;779,793282;17,40;13568,40
Tesouro IPCA+ com Juros Semestrais;15/05/2011;06/2010;1897,958042;72155,60;136948301,33
Tesouro IPCA+ com Juros Semestrais;15/08/2010;06/2010;1961,934941;92276,80;181041078,16
Tesouro Prefixado com Juros Semestrais;01/01/2011;06/2010;1028,735789;32053,80;32974891,22
Tesouro Prefixado com Juros Semestrais;01/01/2012;06/2010;995,797525;44502,40;44315379,77
Tesouro Selic;16/03/2011;06/2010;4273,742185;7501,60;32059904,37
Tesouro IGPM+ com Juros Semestrais;01/03/2011;06/2010;2332,999651;13280,00;30982235,37
Tesouro Prefixado com Juros Semestrais;01/07/2010;06/2010;1048,290058;38827,80;40702796,70
Tesouro Prefixado;01/01/2011;06/2010;947,842959;197640,00;187331682,36
Tesouro Prefixado;01/07/2010;06/2010;999,481543;177245,20;177153305,94
Tesouro Selic;07/03/2012;06/2010;4273,775335;65509,20;279971603,15
Tesouro IPCA+ com Juros Semestrais;15/05/2045;05/2010;1633,504802;37766,60;61691922,44
Tesouro IPCA+ com Juros Semestrais;15/05/2013;05/2010;1802,257329;14134,20;25473465,53
Tesouro Selic;07/03/2013;05/2010;4239,388491;15077,00;63917260,28
Tesouro IGPM+ com Juros Semestrais;01/07/2017;05/2010;2064,400524;8445,80;17435513,94
Tesouro IPCA+ com Juros Semestrais;15/05/2015;05/2010;1829,075032;99394,40;181799815,36
Tesouro IPCA+ com Juros Semestrais;15/05/2017;05/2010;1717,457567;17137,20;29432413,80
Tesouro IGPM+ com Juros Semestrais;01/01/2031;05/2010;3063,274495;12279,00;37613947,52
Tesouro IGPM+ com Juros Semestrais;01/04/2021;05/2010;1921,613933;8337,00;16020495,35
Tesouro Prefixado;01/01/2012;05/2010;841,418131;322824,80;271630639,69
Tesouro IPCA+ com Juros Semestrais;15/08/2024;05/2010;1700,531731;27132,40;46139507,15
Tesouro IPCA+;15/05/2015;05/2010;1337,568059;406981,00;544364786,10
Tesouro IPCA+;15/08/2024;05/2010;723,864262;249023,20;180258994,88
Tesouro Selic;07/03/2014;06/2010;4273,847263;29660,80;126765728,88
Tesouro Selic;07/03/2015;06/2010;4272,064667;6832,40;29188454,63
Tesouro Prefixado com Juros Semestrais;01/01/2013;06/2010;955,758569;20176,60;19283958,34
Tesouro Prefixado com Juros Semestrais;01/01/2014;06/2010;968,551880;155514,00;150623377,09
Tesouro Prefixado com Juros Semestrais;01/01/2017;06/2010;914,564537;296595,00;271255268,88
Tesouro Prefixado com Juros Semestrais;01/01/2021;06/2010;897,828609;34840,00;31280348,74
Tesouro Prefixado;01/01/2013;06/2010;746,663503;263351,60;196635028,06
Tesouro IPCA+ com Juros Semestrais;15/08/2012;06/2010;1928,109956;138438,60;266924842,89
Tesouro IPCA+ com Juros Semestrais;15/05/2035;06/2010;1766,794451;16005,40;28278251,91
Tesouro IPCA+ com Juros Semestrais;15/08/2020;06/2010;1891,286162;16351,60;30925554,80
Tesouro IPCA+;15/05/2035;06/2010;433,559639;48813,40;21163520,07
Tesouro IPCA+ com Juros Semestrais;15/05/2035;05/2010;1748,908806;15134,00;26467985,87
Tesouro IPCA+ com Juros Semestrais;15/08/2020;05/2010;1875,575215;15228,80;28562759,83
Tesouro IPCA+;15/05/2035;05/2010;432,527181;39293,80;16995636,52
Tesouro IPCA+ com Juros Semestrais;15/05/2011;05/2010;1880,765938;72614,00;136569937,85
Tesouro IPCA+ com Juros Semestrais;15/08/2010;05/2010;1944,253921;92734,20;180298831,95
Tesouro Prefixado com Juros Semestrais;01/07/2010;05/2010;1037,455108;38989,20;40449544,68
Tesouro Prefixado com Juros Semestrais;01/01/2011;05/2010;1017,430837;32108,20;32667872,78
Tesouro Prefixado com Juros Semestrais;01/01/2012;05/2010;984,868464;44739,20;44062227,19
Tesouro IGPM+ com Juros Semestrais;01/03/2011;05/2010;2297,288714;13294,60;30541534,54
Tesouro Selic;16/03/2011;05/2010;4240,284071;7626,40;32338102,44
Tesouro Prefixado;01/07/2010;05/2010;988,656966;179034,60;177003804,45
Tesouro Prefixado;01/01/2011;05/2010;939,658937;191261,00;179720108,02
Tesouro Selic;07/03/2012;05/2010;4240,301155;66721,80;282920525,59
Tesouro Selic;07/03/2014;05/2010;4240,366378;30140,20;127805490,71
Tesouro Selic;07/03/2015;05/2010;4238,617281;5267,60;22327340,39
Tesouro Prefixado com Juros Semestrais;01/01/2013;05/2010;944,856218;20218,40;19103480,95
Tesouro Prefixado com Juros Semestrais;01/01/2014;05/2010;958,726757;156707,00;150239193,97
Tesouro Prefixado com Juros Semestrais;01/01/2017;05/2010;904,760040;295232,60;267114659,10
Tesouro Prefixado com Juros Semestrais;01/01/2021;05/2010;885,936530;27940,20;24753243,82
Tesouro Prefixado;01/01/2013;05/2010;739,361985;228880,00;169225171,01
Tesouro IPCA+ com Juros Semestrais;15/08/2012;05/2010;1912,059049;127427,60;243649095,69
Tesouro IGPM+ com Juros Semestrais;01/07/2005;03/2002;1060,359932;1202,80;1275400,92
Tesouro IGPM+ com Juros Semestrais;01/03/2011;03/2002;891,264174;299,60;267022,74
Tesouro Selic;21/01/2004;03/2002;1312,263190;428,40;562173,55
Tesouro Selic;18/01/2006;03/2002;1299,230270;26,00;33779,98
Tesouro Selic;16/02/2005;03/2002;1308,585024;54,00;70663,59
Tesouro Selic;17/01/2007;03/2002;1294,964275;152,00;196834,56
Tesouro Prefixado;05/06/2002;03/2002;969,230360;476,40;461741,34
Tesouro Prefixado;07/08/2002;03/2002;938,668851;1162,70;1091390,27
Tesouro Prefixado;04/09/2002;03/2002;925,614074;859,60;795657,85
Tesouro Prefixado;06/11/2002;03/2002;900,615360;2480,80;2234246,58
Tesouro Prefixado;02/04/2003;03/2002;830,502047;11012,30;9145737,68
Tesouro Prefixado;07/01/2004;03/2002;724,887236;1158,80;839999,32
Tesouro IGPM+ com Juros Semestrais;01/01/2031;02/2002;1387,601290;222,80;309157,56
Tesouro IGPM+ com Juros Semestrais;01/04/2021;02/2002;786,608007;47,00;36970,57
Tesouro IGPM+ com Juros Semestrais;01/07/2005;02/2002;1050,823901;907,40;953517,60
Tesouro IGPM+ com Juros Semestrais;01/03/2011;02/2002;924,813675;255,40;236197,41
Tesouro Selic;21/01/2004;02/2002;1293,999762;272,40;352485,53
Tesouro Selic;18/01/2006;02/2002;1283,596900;8,60;11038,93
Tesouro Prefixado;05/06/2002;02/2002;955,197008;479,60;458112,48
Tesouro Prefixado;07/08/2002;02/2002;924,908267;1162,90;1075575,82
Tesouro Prefixado;04/09/2002;02/2002;912,055251;864,00;788015,73
Tesouro Prefixado;06/11/2002;02/2002;886,389702;983,80;872030,18
Tesouro Prefixado;02/04/2003;02/2002;815,439453;8642,10;7047109,29
Tesouro Prefixado;01/07/2005;04/2005;972,995889;41504,00;40383221,37
Tesouro Prefixado;01/10/2005;04/2005;927,386978;57677,00;53488898,72
Tesouro Prefixado;01/01/2006;04/2005;892,403975;63262,40;56455617,22
Tesouro IPCA+ com Juros Semestrais;15/05/2045;04/2005;1074,979255;2275,60;2446222,79
Tesouro IGPM+ com Juros Semestrais;01/07/2017;04/2005;1534,662456;9889,40;15176890,89
Tesouro IPCA+ com Juros Semestrais;15/05/2015;04/2005;1281,725850;2273,00;2913362,85
Tesouro IGPM+ com Juros Semestrais;01/01/2031;04/2005;2427,299059;18206,40;44192377,58
Tesouro IGPM+ com Juros Semestrais;01/04/2021;04/2005;1450,059485;16747,40;24284726,21
Tesouro IPCA+ com Juros Semestrais;15/08/2024;04/2005;1136,918017;7092,40;8063477,34
Tesouro Prefixado;01/04/2006;04/2005;850,764652;15290,80;13008872,13
Tesouro Prefixado;01/07/2006;04/2005;819,247155;27702,20;22694948,53
Tesouro Prefixado;01/01/2007;04/2005;753,780617;6977,80;5259730,38
Tesouro IPCA+ com Juros Semestrais;15/05/2009;04/2005;1405,981591;4208,80;5917495,31
Tesouro IPCA+ com Juros Semestrais;15/08/2006;04/2005;1482,093040;10808,40;16019054,40
Tesouro IGPM+ com Juros Semestrais;01/04/2008;04/2005;1724,880647;15351,00;26478642,80
Tesouro IGPM+ com Juros Semestrais;01/12/2006;04/2005;1866,610923;145,40;271405,22
Tesouro IGPM+ com Juros Semestrais;01/07/2005;04/2005;1866,876262;1815,40;3389127,16
Tesouro IGPM+ com Juros Semestrais;01/03/2011;04/2005;1656,763541;28858,20;47811213,61
Tesouro IGPM+ com Juros Semestrais;01/12/2005;04/2005;1856,624298;46831,80;86949057,81
Tesouro Prefixado com Juros Semestrais;01/01/2008;04/2005;883,680509;26234,40;23182827,93
Tesouro Selic;18/06/2008;04/2005;2266,459210;7050,80;15980350,59
Tesouro Selic;18/01/2006;04/2005;2280,768546;14724,40;33582948,37
Tesouro Selic;18/03/2009;04/2005;2267,124538;3684,00;8352086,79
Tesouro Selic;17/01/2007;04/2005;2262,876024;32930,40;74517412,62
Tesouro IPCA+ com Juros Semestrais;15/05/2009;03/2005;1386,047181;4005,40;5551673,37
Tesouro IPCA+ com Juros Semestrais;15/08/2006;03/2005;1462,433166;10335,60;15115124,23
Tesouro IGPM+ com Juros Semestrais;01/12/2006;03/2005;1840,398466;145,40;267593,93
Tesouro IGPM+ com Juros Semestrais;01/12/2005;03/2005;1827,154366;47301,80;86427690,39
Tesouro IGPM+ com Juros Semestrais;01/04/2008;03/2005;1752,052922;15519,00;27190109,30
Tesouro IGPM+ com Juros Semestrais;01/07/2005;03/2005;1835,483745;1855,00;3404822,34
Tesouro IGPM+ com Juros Semestrais;01/03/2011;03/2005;1630,892196;27296,60;44517811,92
Tesouro Prefixado com Juros Semestrais;01/01/2008;03/2005;872,176312;25702,20;22416850,01
Tesouro Selic;18/06/2008;03/2005;2232,854061;4495,40;10037572,14
Tesouro Selic;18/01/2006;03/2005;2246,956322;14937,80;33564584,14
Tesouro Selic;18/03/2009;03/2005;2234,031907;3478,00;7769962,97
Tesouro Selic;17/01/2007;03/2005;2227,878909;31380,00;69910840,15
Tesouro IGPM+ com Juros Semestrais;01/01/2031;03/2005;2384,972850;17917,60;42732989,53
Tesouro IGPM+ com Juros Semestrais;01/04/2021;03/2005;1480,694257;16826,80;24915346,12
Tesouro IPCA+ com Juros Semestrais;15/08/2024;03/2005;1120,555113;7153,80;8016227,16
Tesouro IPCA+ com Juros Semestrais;15/05/2045;03/2005;1059,519358;2163,60;2292376,08
Tesouro IGPM+ com Juros Semestrais;01/07/2017;03/2005;1510,399968;9835,80;14855992,00
Tesouro IPCA+ com Juros Semestrais;15/05/2015;03/2005;1263,429458;2273,60;2872533,21
Tesouro IPCA+ com Juros Semestrais;15/05/2045;02/2005;1045,053399;1582,00;1653274,47
Tesouro IGPM+ com Juros Semestrais;01/07/2017;02/2005;1486,195865;9793,00;14554316,10
Tesouro IPCA+ com Juros Semestrais;15/05/2015;02/2005;1246,182147;2276,00;2836310,56
Tesouro IGPM+ com Juros Semestrais;01/01/2031;02/2005;2344,275495;17988,40;42169765,31
Tesouro IGPM+ com Juros Semestrais;01/04/2021;02/2005;1457,118179;16863,40;24571966,70
Tesouro IPCA+ com Juros Semestrais;15/08/2024;02/2005;1105,141706;7259,20;8022444,67
Tesouro Prefixado;01/04/2005;03/2005;999,373528;10288,40;10281954,60
Tesouro Prefixado;01/07/2005;03/2005;960,074924;42188,00;40503640,89
Tesouro Prefixado;01/10/2005;03/2005;914,341555;48935,60;44743852,62
Tesouro Prefixado;01/01/2006;03/2005;880,526504;59489,00;52381641,22
Tesouro Prefixado;01/04/2006;03/2005;839,505112;11022,80;9253696,94
Tesouro Prefixado;01/07/2006;03/2005;810,288331;19084,00;15463542,51
Tesouro Prefixado;01/01/2007;03/2005;746,933945;3903,40;2915581,96
Tesouro Prefixado;01/01/2006;12/2005;1000,000000;87447,80;87447800,00
Tesouro Prefixado;01/04/2006;12/2005;957,686103;62338,80;59701002,46
Tesouro Prefixado;01/07/2006;12/2005;920,596927;86729,80;79843187,37
Tesouro Prefixado;01/10/2006;12/2005;883,552585;40021,80;35361364,84
Tesouro Prefixado;01/01/2007;12/2005;850,012343;38830,60;33006489,28
Tesouro Prefixado;01/04/2007;12/2005;820,223993;5038,60;4132780,61
Tesouro Prefixado;01/07/2007;12/2005;787,170682;24868,20;19575517,95
Tesouro Prefixado;01/01/2008;12/2005;730,754835;39073,40;28553075,95
Tesouro Prefixado;01/07/2008;12/2005;691,406804;1351,40;934367,15
Tesouro IPCA+ com Juros Semestrais;15/05/2009;12/2005;1402,985045;11566,20;16227205,62
Tesouro IPCA+ com Juros Semestrais;15/08/2006;12/2005;1569,494604;13084,20;20535581,30
Tesouro IPCA+ com Juros Semestrais;15/05/2007;12/2005;1470,520085;10632,20;15634863,64
Tesouro IGPM+ com Juros Semestrais;01/12/2006;12/2005;1819,418517;127,20;231430,03
